insee,nom,cp,lien
70390,Noroy-le-Bourg (70000),70000,https://www.journaldunet.com/management/ville/noroy-le-bourg/ville-70390
02557,Noroy-sur-Ourcq (02600),02600,https://www.journaldunet.com/management/ville/noroy-sur-ourcq/ville-02557
62620,Norrent-Fontes (62120),62120,https://www.journaldunet.com/management/ville/norrent-fontes/ville-62620
14469,Norrey-en-Auge (14620),14620,https://www.journaldunet.com/management/ville/norrey-en-auge/ville-14469
51406,Norrois (51300),51300,https://www.journaldunet.com/management/ville/norrois/ville-51406
88332,Norroy (88800),88800,https://www.journaldunet.com/management/ville/norroy/ville-88332
54402,Norroy-le-Sec (54150),54150,https://www.journaldunet.com/management/ville/norroy-le-sec/ville-54402
57511,Norroy-le-Veneur (57140),57140,https://www.journaldunet.com/management/ville/norroy-le-veneur/ville-57511
54403,Norroy-lès-Pont-à-Mousson (54700),54700,https://www.journaldunet.com/management/ville/norroy-les-pont-a-mousson/ville-54403
62622,Nort-Leulinghem (62890),62890,https://www.journaldunet.com/management/ville/nort-leulinghem/ville-62622
44110,Nort-sur-Erdre (44390),44390,https://www.journaldunet.com/management/ville/nort-sur-erdre/ville-44110
62621,Nortkerque (62370),62370,https://www.journaldunet.com/management/ville/nortkerque/ville-62621
76471,Norville (76330),76330,https://www.journaldunet.com/management/ville/norville/ville-76471
05094,Nossage-et-Bénévent (05700),05700,https://www.journaldunet.com/management/ville/nossage-et-benevent/ville-05094
88333,Nossoncourt (88700),88700,https://www.journaldunet.com/management/ville/nossoncourt/ville-88333
56148,Nostang (56690),56690,https://www.journaldunet.com/management/ville/nostang/ville-56148
23143,Noth (23300),23300,https://www.journaldunet.com/management/ville/noth/ville-23143
67337,Nothalten (67680),67680,https://www.journaldunet.com/management/ville/nothalten/ville-67337
76472,Notre-Dame-d'Aliermont (76510),76510,https://www.journaldunet.com/management/ville/notre-dame-d-aliermont/ville-76472
27441,Notre-Dame-d'Épine (27800),27800,https://www.journaldunet.com/management/ville/notre-dame-d-epine/ville-27441
14474,Notre-Dame-d'Estrées-Corbon (14340),14340,https://www.journaldunet.com/management/ville/notre-dame-d-estrees-corbon/ville-14474
37172,Notre-Dame-d'Oé (37390),37390,https://www.journaldunet.com/management/ville/notre-dame-d-oe/ville-37172
73186,Notre-Dame-de-Bellecombe (73590),73590,https://www.journaldunet.com/management/ville/notre-dame-de-bellecombe/ville-73186
76473,Notre-Dame-de-Bliquetuit (76940),76940,https://www.journaldunet.com/management/ville/notre-dame-de-bliquetuit/ville-76473
42161,Notre-Dame-de-Boisset (42120),42120,https://www.journaldunet.com/management/ville/notre-dame-de-boisset/ville-42161
76474,Notre-Dame-de-Bondeville (76960),76960,https://www.journaldunet.com/management/ville/notre-dame-de-bondeville/ville-76474
68268,Retzwiller (68210),68210,https://www.journaldunet.com/management/ville/retzwiller/ville-68268
25489,Reugney (25330),25330,https://www.journaldunet.com/management/ville/reugney/ville-25489
03213,Reugny (03190),03190,https://www.journaldunet.com/management/ville/reugny/ville-03213
37194,Reugny (37380),37380,https://www.journaldunet.com/management/ville/reugny/ville-37194
51457,Reuil (51480),51480,https://www.journaldunet.com/management/ville/reuil/ville-51457
77388,Reuil-en-Brie (77260),77260,https://www.journaldunet.com/management/ville/reuil-en-brie/ville-77388
60535,Reuil-sur-Brêche (60480),60480,https://www.journaldunet.com/management/ville/reuil-sur-breche/ville-60535
27489,Reuilly (27930),27930,https://www.journaldunet.com/management/ville/reuilly/ville-27489
36171,Reuilly (36260),36260,https://www.journaldunet.com/management/ville/reuilly/ville-36171
02645,Reuilly-Sauvigny (02850),02850,https://www.journaldunet.com/management/ville/reuilly-sauvigny/ville-02645
52341,Morancourt (52110),52110,https://www.journaldunet.com/management/ville/morancourt/ville-52341
21523,Reulle-Vergy (21220),21220,https://www.journaldunet.com/management/ville/reulle-vergy/ville-21523
37160,Morand (37110),37110,https://www.journaldunet.com/management/ville/morand/ville-37160
59498,Reumont (59980),59980,https://www.journaldunet.com/management/ville/reumont/ville-59498
51384,Morangis (51530),51530,https://www.journaldunet.com/management/ville/morangis/ville-51384
67395,Reutenbourg (67440),67440,https://www.journaldunet.com/management/ville/reutenbourg/ville-67395
91432,Morangis (91420),91420,https://www.journaldunet.com/management/ville/morangis/ville-91432
51458,Reuves (51120),51120,https://www.journaldunet.com/management/ville/reuves/ville-51458
60429,Morangles (60530),60530,https://www.journaldunet.com/management/ville/morangles/ville-60429
76524,Reuville (76560),76560,https://www.journaldunet.com/management/ville/reuville/ville-76524
49220,Morannes sur Sarthe-Daumeray (49640),49640,https://www.journaldunet.com/management/ville/morannes-sur-sarthe-daumeray/ville-49220
14534,Reux (14130),14130,https://www.journaldunet.com/management/ville/reux/ville-14534
55356,Moranville (55400),55400,https://www.journaldunet.com/management/ville/moranville/ville-55356
51459,Réveillon (51310),51310,https://www.journaldunet.com/management/ville/reveillon/ville-51459
38260,Moras (38460),38460,https://www.journaldunet.com/management/ville/moras/ville-38260
61348,Réveillon (61400),61400,https://www.journaldunet.com/management/ville/reveillon/ville-61348
26213,Moras-en-Valloire (26210),26210,https://www.journaldunet.com/management/ville/moras-en-valloire/ville-26213
31451,Revel (31250),31250,https://www.journaldunet.com/management/ville/revel/ville-31451
59416,Morbecque (59190),59190,https://www.journaldunet.com/management/ville/morbecque/ville-59416
38334,Revel (38420),38420,https://www.journaldunet.com/management/ville/revel/ville-38334
39367,Morbier (39400),39400,https://www.journaldunet.com/management/ville/morbier/ville-39367
38335,Revel-Tourdan (38270),38270,https://www.journaldunet.com/management/ville/revel-tourdan/ville-38335
40197,Morcenx-la-Nouvelle (40110),40110,https://www.journaldunet.com/management/ville/morcenx-la-nouvelle/ville-40197
80670,Revelles (80540),80540,https://www.journaldunet.com/management/ville/revelles/ville-80670
80568,Morchain (80190),80190,https://www.journaldunet.com/management/ville/morchain/ville-80568
30213,Revens (30750),30750,https://www.journaldunet.com/management/ville/revens/ville-30213
62591,Morchies (62124),62124,https://www.journaldunet.com/management/ville/morchies/ville-62591
38336,Reventin-Vaugris (38121),38121,https://www.journaldunet.com/management/ville/reventin-vaugris/ville-38336
02525,Morcourt (02100),02100,https://www.journaldunet.com/management/ville/morcourt/ville-02525
28315,Revercourt (28270),28270,https://www.journaldunet.com/management/ville/revercourt/ville-28315
80569,Morcourt (80340),80340,https://www.journaldunet.com/management/ville/morcourt/ville-80569
04162,Revest-des-Brousses (04150),04150,https://www.journaldunet.com/management/ville/revest-des-brousses/ville-04162
35196,Mordelles (35310),35310,https://www.journaldunet.com/management/ville/mordelles/ville-35196
04163,Revest-du-Bion (04150),04150,https://www.journaldunet.com/management/ville/revest-du-bion/ville-04163
56140,Moréac (56500),56500,https://www.journaldunet.com/management/ville/moreac/ville-56140
06100,Revest-les-Roches (06830),06830,https://www.journaldunet.com/management/ville/revest-les-roches/ville-06100
41154,Morée (41160),41160,https://www.journaldunet.com/management/ville/moree/ville-41154
04164,Revest-Saint-Martin (04230),04230,https://www.journaldunet.com/management/ville/revest-saint-martin/ville-04164
85149,Moreilles (85450),85450,https://www.journaldunet.com/management/ville/moreilles/ville-85149
14535,Reviers (14470),14470,https://www.journaldunet.com/management/ville/reviers/ville-14535
88312,Morelmaison (88170),88170,https://www.journaldunet.com/management/ville/morelmaison/ville-88312
39458,Revigny (39570),39570,https://www.journaldunet.com/management/ville/revigny/ville-39458
10257,Morembert (10240),10240,https://www.journaldunet.com/management/ville/morembert/ville-10257
55427,Revigny-sur-Ornain (55800),55800,https://www.journaldunet.com/management/ville/revigny-sur-ornain/ville-55427
38261,Morestel (38510),38510,https://www.journaldunet.com/management/ville/morestel/ville-38261
50433,Réville (50760),50760,https://www.journaldunet.com/management/ville/reville/ville-50433
77316,Moret-Loing-et-Orvanne (77250),77250,https://www.journaldunet.com/management/ville/moret-loing-et-orvanne/ville-77316
55428,Réville-aux-Bois (55150),55150,https://www.journaldunet.com/management/ville/reville-aux-bois/ville-55428
38263,Morette (38210),38210,https://www.journaldunet.com/management/ville/morette/ville-38263
08363,Revin (08500),08500,https://www.journaldunet.com/management/ville/revin/ville-08363
80570,Moreuil (80110),80110,https://www.journaldunet.com/management/ville/moreuil/ville-80570
01321,Revonnas (01250),01250,https://www.journaldunet.com/management/ville/revonnas/ville-01321
71321,Morey (71510),71510,https://www.journaldunet.com/management/ville/morey/ville-71321
67396,Rexingen (67320),67320,https://www.journaldunet.com/management/ville/rexingen/ville-67396
21442,Morey-Saint-Denis (21220),21220,https://www.journaldunet.com/management/ville/morey-saint-denis/ville-21442
59499,Rexpoëde (59122),59122,https://www.journaldunet.com/management/ville/rexpoede/ville-59499
54385,Morfontaine (54920),54920,https://www.journaldunet.com/management/ville/morfontaine/ville-54385
57577,Reyersviller (57230),57230,https://www.journaldunet.com/management/ville/reyersviller/ville-57577
40198,Morganx (40700),40700,https://www.journaldunet.com/management/ville/morganx/ville-40198
19171,Reygade (19430),19430,https://www.journaldunet.com/management/ville/reygade/ville-19171
55357,Morgemoulin (55400),55400,https://www.journaldunet.com/management/ville/morgemoulin/ville-55357
52420,Reynel (52700),52700,https://www.journaldunet.com/management/ville/reynel/ville-52420
27417,Morgny (27150),27150,https://www.journaldunet.com/management/ville/morgny/ville-27417
66160,Reynès (66400),66400,https://www.journaldunet.com/management/ville/reynes/ville-66160
02526,Morgny-en-Thiérache (02360),02360,https://www.journaldunet.com/management/ville/morgny-en-thierache/ville-02526
82150,Reyniès (82370),82370,https://www.journaldunet.com/management/ville/reynies/ville-82150
76453,Morgny-la-Pommeraye (76750),76750,https://www.journaldunet.com/management/ville/morgny-la-pommeraye/ville-76453
46237,Reyrevignes (46320),46320,https://www.journaldunet.com/management/ville/reyrevignes/ville-46237
57483,Morhange (57340),57340,https://www.journaldunet.com/management/ville/morhange/ville-57483
01322,Reyrieux (01600),01600,https://www.journaldunet.com/management/ville/reyrieux/ville-01322
63242,Moriat (63340),63340,https://www.journaldunet.com/management/ville/moriat/ville-63242
01323,Reyssouze (01190),01190,https://www.journaldunet.com/management/ville/reyssouze/ville-01323
76606,Morienne (76390),76390,https://www.journaldunet.com/management/ville/morienne/ville-76606
74222,Reyvroz (74200),74200,https://www.journaldunet.com/management/ville/reyvroz/ville-74222
60430,Morienval (60127),60127,https://www.journaldunet.com/management/ville/morienval/ville-60430
18193,Rezay (18170),18170,https://www.journaldunet.com/management/ville/rezay/ville-18193
84081,Morières-lès-Avignon (84310),84310,https://www.journaldunet.com/management/ville/morieres-les-avignon/ville-84081
44143,Rezé (44400),44400,https://www.journaldunet.com/management/ville/reze/ville-44143
28270,Moriers (28800),28800,https://www.journaldunet.com/management/ville/moriers/ville-28270
15161,Rézentières (15170),15170,https://www.journaldunet.com/management/ville/rezentieres/ville-15161
04133,Moriez (04170),04170,https://www.journaldunet.com/management/ville/moriez/ville-04133
50357,Morigny (50410),50410,https://www.journaldunet.com/management/ville/morigny/ville-50357
91433,Morigny-Champigny (91150),91150,https://www.journaldunet.com/management/ville/morigny-champigny/ville-91433
74190,Morillon (74440),74440,https://www.journaldunet.com/management/ville/morillon/ville-74190
62592,Moringhem (62910),62910,https://www.journaldunet.com/management/ville/moringhem/ville-62592
52342,Morionvilliers (52700),52700,https://www.journaldunet.com/management/ville/morionvilliers/ville-52342
80571,Morisel (80110),80110,https://www.journaldunet.com/management/ville/morisel/ville-80571
88313,Moriville (88330),88330,https://www.journaldunet.com/management/ville/moriville/ville-88313
54386,Moriviller (54830),54830,https://www.journaldunet.com/management/ville/moriviller/ville-54386
88314,Morizécourt (88320),88320,https://www.journaldunet.com/management/ville/morizecourt/ville-88314
71338,Ozenay (71700),71700,https://www.journaldunet.com/management/ville/ozenay/ville-71338
64440,Ozenx-Montestrucq (64300),64300,https://www.journaldunet.com/management/ville/ozenx-montestrucq/ville-64440
54413,Ozerailles (54150),54150,https://www.journaldunet.com/management/ville/ozerailles/ville-54413
50390,Ozeville (50310),50310,https://www.journaldunet.com/management/ville/ozeville/ville-50390
52373,Ozières (52700),52700,https://www.journaldunet.com/management/ville/ozieres/ville-52373
17270,Ozillac (17500),17500,https://www.journaldunet.com/management/ville/ozillac/ville-17270
77350,Ozoir-la-Ferrière (77330),77330,https://www.journaldunet.com/management/ville/ozoir-la-ferriere/ville-77350
71339,Ozolles (71120),71120,https://www.journaldunet.com/management/ville/ozolles/ville-71339
07169,Ozon (07370),07370,https://www.journaldunet.com/management/ville/ozon/ville-07169
65353,Ozon (65190),65190,https://www.journaldunet.com/management/ville/ozon/ville-65353
77352,Ozouer-le-Voulgis (77390),77390,https://www.journaldunet.com/management/ville/ozouer-le-voulgis/ville-77352
40216,Ozourt (40380),40380,https://www.journaldunet.com/management/ville/ozourt/ville-40216
02581,Paars (02220),02220,https://www.journaldunet.com/management/ville/paars/ville-02581
22161,Pabu (22200),22200,https://www.journaldunet.com/management/ville/pabu/ville-22161
35210,Pacé (35740),35740,https://www.journaldunet.com/management/ville/pace/ville-35210
61321,Pacé (61250),61250,https://www.journaldunet.com/management/ville/pace/ville-61321
38290,Pact (38270),38270,https://www.journaldunet.com/management/ville/pact/ville-38290
89284,Pacy-sur-Armançon (89160),89160,https://www.journaldunet.com/management/ville/pacy-sur-armancon/ville-89284
27448,Pacy-sur-Eure (27120),27120,https://www.journaldunet.com/management/ville/pacy-sur-eure/ville-27448
11270,Padern (11350),11350,https://www.journaldunet.com/management/ville/padern/ville-11270
